time,speed,alt,satellites,weight,speedOn3000rpm,cx,frontalSurface,wheelLoss,powerFac,airDensity
17085520,216.48028000000002,19900,9
17085530,216.70252000000002,19900,9
17085540,217.25812000000002,19900,9
17085550,217.77668000000003,19900,9
17085560,218.12856000000002,19900,9
17085570,218.61008,19900,9
17085580,219.35088000000002,19900,9
17085590,219.75832,19900,9
17085600,219.77684000000002,19900,9
17085610,220.64728000000002,19900,9
17085620,220.99916000000002,19900,9
17085630,221.48068,19890,9
17085640,221.72144,19900,9
17085650,222.24,19900,9
17085660,222.66596,19900,9
17085670,223.24008000000003,19900,9
17085680,223.46232,19900,9
17085690,223.9994,19900,9
17085700,224.48092,19900,9
17085710,224.79576,19900,9
17085720,224.92540000000002,19900,9
17085730,224.92540000000002,19900,9
17085740,224.59204,19900,9
17085750,224.24016,19900,9
17085760,223.90680000000003,19900,9
17085770,223.75863999999999,19900,9
17085780,223.4438,19900,9
17085790,222.61040000000003,19900,9
17085800,222.61040000000003,19900,9
17085810,222.05480000000003,19900,9
17085820,221.48068,19890,9
17085830,221.05472,19890,9
17085840,219.96204,19890,9
17085850,219.90648,19890,9
17085860,219.05456,19890,9
17085870,218.22116,19890,9
17085880,217.40628,19890,9
17085890,216.64696,19890,9
17085900,215.42464,19890,9
17085910,214.98016,19890,9
17085920,213.81340000000003,19890,9
17085930,212.72072,19880,9
17085940,211.94288,19890,9
17085950,210.86872,19890,9
17085960,209.9242,19890,9
17085970,209.09080000000003,19890,9
17085980,207.68328000000002,19880,9
17085990,206.73876,19880,9
17090000,204.75712000000001,19880,9
17090010,203.55332,19880,9
17090020,202.47916,19880,9
17090030,200.86792,19880,9
17090040,199.75672,19890,9
17090050,198.46032,19890,9
17090060,197.05280000000002,19890,9
17090070,195.62676,19890,9
17090080,194.73780000000002,19890,9
17090090,193.81180000000003,19890,9
17090100,192.38576,19900,9
17090110,190.97824000000003,19900,9
17090120,189.77444,19900,9
17090130,188.38544000000002,19910,9
17090140,186.92236000000003,19910,9
17090150,184.03324,19920,9
17090160,182.66276,19940,9
17090170,181.31080000000003,19950,9
17090180,179.90328000000002,19960,9
17090190,178.40316,19970,9
17090200,176.97712,19980,9
17090210,175.68072,19990,9
17090220,174.06948,20000,9
17090230,172.82864,20010,9
17090240,171.38408,20020,9
17090250,169.95804,20030,9
17090260,169.10612,20050,9
17090270,168.2542,20060,9
17090280,168.05048,20070,9
17090290,167.49488,20080,9
17090300,167.10596,20100,9
17090310,166.47628,20110,9
17090320,166.3096,20120,9
17090330,166.23552,20140,9
17090340,165.55028000000001,20150,9
17090350,165.16136000000003,20170,9
17090360,164.69836,20180,9
17090370,164.03163999999998,20190,9
17090380,163.93904,20200,9
17090390,162.95748,20210,9
17090400,162.4204,20230,9
17090410,161.66108000000003,20240,9
17090420,161.47588000000002,20250,9
17090430,160.34616,20260,9
17090440,159.9202,20280,9
17090450,159.47572,20290,9
17090460,159.01272,20300,9
17090470,158.16080000000002,20310,9
17090480,157.43852,20320,9
17090490,157.21628,20340,9
17090500,156.73476,20350,9
17090510,156.23472,20360,9
17090520,155.77172000000002,20370,9
17090530,155.58652,20380,9
17090540,155.21612000000002,20400,9
17090550,154.38272,20410,9
17090560,154.10492,20420,9
17090570,153.79008000000002,20430,9
17090580,153.32708000000002,20440,9
17090590,153.10484000000002,20460,9
17090600,152.54924000000003,20470,9
17090610,152.01216,20480,9
17090620,151.82696,20490,9
17090630,151.401,20510,9
17090640,150.88244,20520,9
17090650,150.38240000000002,20530,9
17090660,150.04904,20550,9
17090670,149.99348,20560,9
17090680,149.56752000000003,20580,9
17090690,148.9934,20590,9
17090700,149.03044,20600,9
17090710,148.2526,20610,9
17090720,147.56736,20630,9
17090730,147.38216,20640,9
17090740,146.90063999999998,20650,9
17090750,146.73396000000002,20670,9
17090760,146.23391999999998,20680,9
17090770,145.58572,20690,9
17090780,144.8264,20700,9
17090790,144.40044,20710,9
17090800,143.78928000000002,20720,9
17090810,142.86328,20730,9
17090820,142.30768,20750,9
17090830,141.49280000000002,20760,9
17090840,140.62236000000001,20770,9
17090850,139.80748,20790,9
17090860,139.06668000000002,20800,9
17090870,138.56664,20810,9
17090880,138.19624000000002,20820,9
17090890,137.93696000000003,20830,9
17090900,137.41840000000002,20840,9
17090910,137.10356000000002,20860,9
